#daq_ch	domain	det_def	clover	Time_Offset	theta	phi	threshold	cs_dom	enable	nb_par_cal	cal_pars1	cal_pars2
1508	437	2	CL35W	0	90	0	15	0	1	2	 0.6204 1.312179
1509	438	2	CL35W	0	90	0	15	0	1	2	 0.5653 1.317315
1500	439	1	CL35W	0	90	0	15	0	1	2	 1.0383 1.379123
1501	440	10	CL35W	0	90	0	10	0	1	2	 -110.2963 4.385156
1602	501	2	CL34B	0	0	0	25	0	1	2	 5.0680 1.330828
1603	502	2	CL34B	0	0	0	10	0	1	2	 0.9312 1.319151
1604	503	2	CL34B	0	0	0	10	0	1	2	 -0.0778 1.347667
1605	504	2	CL34B	0	0	0	22	0	1	2	 -1.6843 1.329141
1606	505	2	CL34B	0	0	0	15	0	1	2	 -0.0091 1.294312
1607	506	2	CL34B	0	0	0	15	0	1	2	 0.2223 1.327381
1608	507	2	CL34B	0	0	0	15	0	1	2	 1.0891 1.320976
1609	508	2	CL34B	0	0	0	18	0	1	2	 1.0124 1.302085
1600	509	1	CL34B	0	0	0	10	0	1	2	 1.2874 1.336422
1601	510	10	CL34B	0	0	0	10	0	1	2	 -4.5378 3.885626
1702	511	2	CL34G	0	0	0	12	0	1	2	 -2.1915 1.343667
1703	512	2	CL34G	0	0	0	14	0	1	2	 0.3072 1.343671
1704	513	2	CL34G	0	0	0	17	0	1	2	 -0.1993 1.298905
1705	514	2	CL34G	0	0	0	16	0	1	2	 -0.1084 1.282117
1706	515	2	CL34G	0	0	0	20	0	1	2	 1.3484 1.374426
1707	516	2	CL34G	0	0	0	15	0	1	2	 1.1311 1.388863
1708	517	2	CL34G	0	0	0	14	0	1	2	 -3.4354 1.346657
1709	518	2	CL34G	0	0	0	12	0	1	2	 -1.3939 1.285972
1700	519	1	CL34G	0	0	0	20	0	1	2	 1.4928 1.245145
1701	520	10	CL34G	0	0	0	20	0	1	2	 -0.0085 3.752685
1802	521	2	CL34R	0	0	0	16	0	1	2	 -1.0194 1.326734
1803	522	2	CL34R	0	0	0	19	0	1	2	 -2.0693 1.365364
1804	523	2	CL34R	0	0	0	14	0	1	2	 1.1363 1.366550
1805	524	2	CL34R	0	0	0	15	0	1	2	 2.4842 1.373024
1806	525	2	CL34R	0	0	0	15	0	1	2	 5.1324 1.337001
1807	526	2	CL34R	0	0	0	15	0	1	2	 3.8037 1.305351
1808	527	2	CL34R	0	0	0	15	0	1	2	 -0.5659 1.360564
1809	528	2	CL34R	0	0	0	15	0	1	2	 0.1292 1.291310
1800	529	1	CL34R	0	0	0	11	0	1	2	 1.5030 1.332587
1801	530	10	CL34R	0	0	0	10	0	1	2	 3.2350 3.886960
1902	531	2	CL34W	0	0	0	15	0	1	2	 4.9148 1.309642
1903	532	2	CL34W	0	0	0	15	0	1	2	 0.9219 1.283808
1904	533	2	CL34W	0	0	0	15	0	1	2	 0.4943 1.248039
1905	534	2	CL34W	0	0	0	15	0	1	2	 1.3161 1.313758
